rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
42,35,51.667,89.444,95.278,96.389,96.111,97.222,97.222,95.278,53.056,92.222,94.722,96.111,96.389,94.722,95.833,95,94.722,87.778,95,96.389,95.833,96.111,96.389,96.389,95,94.167,90,95.556,96.667,96.389,96.111,96.944,96.111,95.278,93.889,89.722,95.556,96.667,97.222,96.944,97.222,91.944,90.556,94.167,63.333,75,81.944,85,86.944,88.333,88.333,90.833,49.444,58.889,70,77.5,82.222,84.444,86.667,83.611,45.833,40.278,59.167,69.167,76.944,81.111,86.944,60.278,45.278,41.111,36.389,65,73.333,78.889,84.167,48.889,43.889,40.278,36.944,33.056,B
43,47.778,88.611,94.444,85.278,86.111,86.111,88.056,87.5,91.944,94.167,85.278,79.444,80,82.5,82.222,83.889,85.556,85.278,63.333,69.167,73.333,77.5,80,81.667,84.444,86.111,86.667,55.833,62.778,69.722,75,78.333,81.389,84.444,85.833,86.944,51.667,60,67.778,75.278,80.833,83.611,86.944,88.333,88.056,49.167,60.278,70.556,80,85,87.222,88.333,87.222,71.944,46.667,64.444,89.722,95.278,96.667,96.389,94.722,85.278,67.778,37.778,86.667,94.167,96.111,61.667,61.667,65,77.5,66.389,28.056,37.222,46.111,50.278,51.111,54.167,57.5,62.778,70.833,C
44,38.333,77.222,93.889,88.333,87.778,89.444,91.111,90,89.444,85.833,88.611,85.833,85.556,85.833,88.889,90.278,89.722,73.611,93.611,78.889,79.722,81.389,86.944,89.444,91.389,87.5,70,64.444,73.333,78.889,89.444,94.167,95.278,96.111,96.111,94.167,58.889,68.333,76.111,81.111,87.778,88.611,91.111,91.944,91.944,55.556,68.889,77.778,83.611,87.222,89.167,91.111,92.222,91.667,57.5,78.333,95.278,96.667,96.944,96.944,94.722,93.056,62.5,63.889,93.889,95.833,96.111,68.889,91.389,68.611,59.167,48.889,29.167,42.778,49.167,53.056,60.556,73.889,62.5,50.833,40.833,D
45,40.556,45.833,48.056,49.444,50,50.556,53.611,62.222,91.944,93.889,89.722,59.722,57.222,56.667,56.944,61.944,70,79.444,93.889,83.889,69.444,66.111,63.889,64.444,68.056,72.5,88.889,86.944,81.944,75.278,72.222,69.722,70,93.333,78.056,66.389,75.278,94.167,78.889,76.111,95,92.222,85,75,63.333,52.778,62.5,76.667,91.111,95.278,96.111,95.556,91.389,66.389,48.056,57.222,85,94.444,94.722,96.111,95,94.722,84.722,43.889,53.056,90,94.722,94.444,94.722,93.889,94.444,88.889,38.333,50.278,90,94.722,94.444,94.444,93.889,94.444,83.611,E
46,71.944,79.167,82.5,57.5,49.444,46.667,43.056,39.722,35.278,60.278,85.556,73.889,64.722,57.778,53.611,50.833,46.111,41.944,73.889,85.833,74.167,68.056,63.333,60.556,57.778,55,52.222,91.111,79.444,76.111,72.222,69.722,68.611,91.111,95,93.889,81.667,80.833,77.778,77.5,76.667,78.611,95.278,95,90.833,89.444,95.833,96.111,96.944,95.833,73.889,83.056,65.556,55,42.222,50.556,55.278,61.389,66.111,69.444,85.833,58.333,49.444,36.389,42.222,48.056,54.167,60.278,67.5,70.833,54.167,43.889,31.944,36.389,42.222,47.5,54.167,65.833,76.944,50.556,38.611,F
47,55.833,90.833,92.5,93.611,92.5,91.944,82.5,51.667,42.5,91.667,93.056,92.222,91.667,88.333,83.611,73.056,61.944,53.056,90.833,91.111,90,89.167,87.222,83.611,88.333,96.389,94.167,69.444,93.889,96.389,97.222,96.667,95.833,89.444,83.333,71.111,63.889,91.389,93.056,93.333,92.778,91.389,89.444,85,69.722,49.167,91.389,94.722,96.667,96.389,96.944,96.111,94.444,80.278,39.722,52.778,75.278,88.889,87.222,81.944,74.444,64.167,49.722,35.833,42.222,51.667,60.556,88.611,85.278,73.889,57.222,45.833,32.222,36.667,43.333,53.056,64.722,76.389,86.111,52.778,40.833,G
48,35.278,41.111,44.444,48.056,75.833,94.167,95.833,95.278,91.389,45,50.278,55.556,78.056,94.444,95,96.389,95.556,94.167,94.722,79.167,70.556,95,96.667,94.722,95,95.833,94.722,60,91.111,80.556,95,95.556,94.167,96.667,95.833,95,52.5,89.167,85.278,95.833,95.278,93.889,96.111,95.833,95,48.056,87.222,89.167,93.056,96.944,96.667,97.222,96.389,95,43.889,51.944,89.167,90,93.889,94.167,94.444,94.444,93.611,39.167,46.944,91.111,91.111,94.167,94.167,94.722,94.722,92.222,34.722,40.833,86.389,92.5,93.611,95.278,95.833,94.167,84.444,H
49,29.722,33.056,36.944,46.667,85,89.167,65.278,48.056,36.667,33.333,38.333,45.556,55.833,87.778,73.333,61.389,51.667,42.5,37.222,42.778,51.389,83.333,73.056,68.056,61.111,53.611,46.111,40.556,51.111,83.333,76.389,72.5,68.056,62.222,55.833,48.611,44.167,88.056,81.667,76.389,73.611,69.167,64.444,58.611,51.667,72.5,87.778,79.444,77.222,73.889,71.111,66.944,61.389,54.722,87.5,81.111,80,78.056,75,72.778,69.444,65.278,59.722,81.389,80.833,79.444,79.722,76.944,74.167,73.611,75,66.944,81.667,82.5,80.833,82.222,81.667,81.389,82.778,88.333,92.222,I
50,32.778,37.778,46.111,77.222,93.333,94.444,95.556,94.722,95,38.611,74.167,93.889,95.556,96.389,95.833,96.944,96.111,94.444,74.444,94.444,96.389,96.111,96.111,96.944,96.111,94.444,85.556,92.222,96.111,96.667,96.111,95.278,94.722,75.556,66.111,57.5,82.778,86.667,85.278,83.056,79.444,75.556,69.444,61.389,53.333,51.111,85.278,86.111,82.222,78.889,74.444,68.333,58.889,51.111,44.444,55,65.556,88.056,83.056,76.944,70.556,58.889,49.722,40.556,49.722,59.444,68.333,75.833,86.944,76.389,64.444,46.389,35.278,42.5,54.722,68.056,76.944,81.389,83.611,75.556,39.167,J
51,28.889,31.667,34.722,37.778,42.5,57.5,93.333,95.278,94.444,32.778,35.278,38.889,45.556,75.278,91.667,93.889,94.167,94.167,36.111,39.722,46.944,88.889,94.167,94.167,95.556,96.111,95,40.278,46.944,89.167,94.444,95.556,94.722,95.833,95.833,94.167,45.556,87.778,94.444,95.833,96.389,95.556,96.389,95.556,93.333,85.556,94.444,95.278,96.111,95,96.111,95.833,93.889,88.889,93.333,95,96.111,95.833,96.389,95.833,94.444,90,43.611,92.778,95,95,96.111,95.556,94.167,90,45.833,38.333,93.611,95.556,95.278,96.111,95,90.278,45,38.056,33.611,A
52,35,46.667,76.389,94.722,96.667,97.222,97.222,96.389,94.167,58.611,92.778,95.556,97.5,96.944,96.111,96.944,95.833,94.722,88.889,95,96.111,96.111,95.278,96.111,95.833,93.333,88.056,87.778,95,96.667,96.389,95.833,95.278,94.167,74.444,75.833,46.111,76.944,93.611,95.556,65,64.722,68.333,70.833,73.333,40,44.167,49.444,54.722,58.889,60.833,65.556,69.444,72.5,35.556,38.889,44.444,48.056,52.778,55.833,62.222,66.944,71.389,31.389,35,39.444,42.5,47.5,52.222,57.222,64.167,71.389,28.611,31.667,35.278,38.056,42.5,46.111,51.111,61.111,75.556,B
53,33.056,40.278,58.056,93.611,96.111,93.611,93.056,95,85.556,41.111,76.944,92.5,92.5,92.222,91.667,92.778,92.5,91.111,75.556,91.111,91.111,90.278,90.278,90.278,91.667,91.389,90.556,92.778,89.722,88.056,88.056,88.889,89.444,91.389,91.667,90.278,93.611,78.889,82.778,86.389,89.722,91.389,91.944,92.778,91.389,63.333,75.833,83.889,91.389,92.778,94.722,94.722,93.889,84.444,58.889,81.389,93.889,96.111,96.667,96.389,95.556,91.944,63.056,61.667,92.778,95.833,95.556,95.833,94.722,92.778,75.278,60,63.889,93.611,95.556,95,95.556,73.333,64.167,87.778,63.056,C
54,40,76.389,94.444,92.5,93.611,93.611,93.333,91.389,45.556,88.056,90.833,90.278,91.389,91.667,93.333,93.333,92.222,83.889,93.333,87.222,87.222,90,91.944,93.889,93.611,91.667,78.889,69.167,79.167,89.167,94.722,96.667,96.944,96.944,95.833,92.778,57.778,84.444,94.444,96.111,96.389,93.056,93.056,93.333,92.222,51.944,85.556,93.333,84.444,88.333,89.722,92.222,93.056,92.222,46.389,58.333,74.167,86.111,90.833,93.056,94.444,93.889,90.278,40,58.333,86.944,95,96.667,96.389,95,91.667,67.5,31.944,42.778,93.333,95.833,95.833,95.833,77.222,89.444,69.444,D
55,89.444,94.722,90.278,59.722,56.944,58.889,81.944,95.278,90.556,91.389,87.5,80,70.556,66.389,68.333,77.778,87.5,89.444,89.167,84.722,80,76.389,75,75.278,80,85.833,86.667,91.944,86.389,83.611,81.389,80.833,81.944,82.778,84.722,90,63.056,78.333,93.889,95.833,83.611,94.444,81.111,70.556,60.556,59.722,74.444,86.389,94.444,95.556,93.611,84.444,68.056,56.111,60.278,92.222,95.556,95.833,96.667,95.556,94.167,80.833,52.222,73.611,93.611,95.278,94.167,95.556,95.278,93.889,88.889,48.056,66.111,93.056,95.556,94.444,95.556,95.278,94.167,89.444,38.056,E
56,39.444,57.778,90.278,90.278,85.278,73.333,57.222,48.333,41.389,76.389,91.111,89.167,86.389,81.667,75,66.389,59.444,53.611,89.444,89.722,88.056,86.389,84.167,86.944,95.278,95.833,94.444,89.167,89.444,88.611,88.889,89.722,95,95.278,95.833,95,93.333,91.389,91.667,91.667,95,97.222,95.556,93.056,66.667,58.611,68.611,74.722,79.444,81.667,82.222,81.111,63.611,54.167,53.611,63.889,71.111,76.944,80,81.944,80.833,58.056,48.611,51.667,62.778,71.111,76.389,80.833,82.778,82.222,54.444,43.611,48.889,63.889,73.056,78.333,81.667,83.889,84.722,47.222,37.5,F
57,39.722,57.222,92.5,89.444,89.444,89.167,91.667,96.944,95.278,86.667,92.222,92.5,91.667,89.167,87.222,82.778,73.333,63.889,90.833,93.056,93.333,92.222,90.833,90,84.722,74.444,57.222,93.056,96.389,96.944,96.389,96.944,96.944,95.278,90.556,55.278,90.833,96.111,97.222,97.222,97.222,96.944,94.444,75.278,52.5,92.778,94.167,93.889,93.333,92.778,89.722,83.889,67.5,47.222,89.167,94.444,96.667,96.667,96.667,96.944,95.278,90,37.5,65,78.889,85.833,89.444,66.111,58.056,52.778,39.722,33.611,65.278,75,79.444,85.556,50.833,45.278,39.167,31.944,30.278,G
58,91.111,93.333,71.111,59.167,54.444,52.778,51.111,48.889,46.389,62.778,69.444,85.278,65.833,63.333,63.056,85.278,96.667,94.722,54.444,62.778,87.778,71.944,70.833,72.778,93.056,94.444,94.444,51.111,59.722,90.278,76.667,76.667,78.333,92.778,94.444,94.444,49.167,63.056,86.389,80.556,80.278,83.333,94.167,93.333,94.444,46.389,63.333,84.722,83.611,83.611,85.833,94.444,93.889,94.444,43.611,62.222,85.556,84.444,83.611,86.944,92.778,95,92.778,39.722,62.5,86.111,86.389,86.389,88.333,90.278,93.889,90.556,35.278,44.444,91.111,87.778,87.778,89.167,90.833,92.5,83.889,H
59,29.167,30,32.778,35.556,38.333,40.556,50,81.667,85.278,30.833,32.778,35.833,39.444,43.889,49.167,57.222,69.444,80.278,32.778,36.667,40.833,45,49.444,55.278,61.389,85.833,73.056,35.833,40,44.722,50.278,55,61.944,87.778,75,65.556,38.611,43.889,51.111,58.333,88.611,82.5,78.333,72.5,65.278,41.667,54.444,88.333,89.722,85.556,82.778,79.167,74.722,68.611,70,91.111,88.056,87.222,85.556,83.889,81.944,78.611,75,91.111,86.667,87.222,86.389,85.278,83.889,84.167,85.556,93.889,88.056,88.056,87.778,87.5,88.333,87.5,88.333,91.389,93.889,I
60,37.5,49.722,89.722,95.278,96.667,97.222,96.944,96.667,93.333,76.111,93.611,95.833,96.111,96.389,96.111,96.389,96.111,94.444,93.333,95.556,96.111,96.667,96.111,96.667,96.667,96.111,93.333,92.222,96.111,96.944,97.222,96.667,96.111,88.056,73.056,63.889,66.389,90.833,90.278,86.389,83.056,78.889,72.778,66.667,58.333,53.333,65,85.833,90.833,87.222,80.833,72.5,65,56.111,50.833,60.556,70.833,77.778,84.722,90.278,79.444,65.556,53.611,48.333,60,71.389,78.611,82.778,85.278,88.889,82.5,51.389,45.278,67.778,77.5,81.944,84.722,86.389,86.944,89.722,44.444,J
61,32.222,38.056,70.833,94.167,96.389,96.667,96.667,96.111,91.944,38.333,52.5,91.667,94.722,96.111,95.278,96.111,96.667,94.444,47.778,87.5,93.056,95,94.167,93.333,94.722,94.444,94.167,87.778,93.333,94.444,95,93.056,93.333,94.167,93.333,93.611,92.778,93.889,95,94.444,93.611,94.167,94.722,94.167,93.889,91.944,94.444,95.556,94.722,95,95.556,95.556,95.278,93.611,90.556,95,95.556,95,94.722,96.111,95.556,94.722,90.833,88.333,94.444,96.111,96.389,96.111,96.944,95.556,92.778,56.111,43.889,93.056,96.111,96.667,96.944,95.833,92.5,46.389,37.5,A
62,43.611,77.222,94.444,96.389,96.944,96.944,97.5,95.833,94.444,92.778,95.556,96.944,97.778,96.944,97.222,97.5,96.111,93.889,92.778,96.111,96.944,97.222,97.5,96.944,96.389,96.111,78.056,48.056,58.889,62.222,78.889,67.5,68.333,71.389,73.889,75.833,40,47.222,53.611,56.944,61.667,65,68.889,71.944,75.833,35.833,42.5,47.222,51.667,56.667,61.111,65,70.278,79.167,33.611,38.333,43.056,48.056,51.944,58.333,62.5,67.778,71.944,30,35.556,38.056,43.333,48.056,54.722,60.556,67.778,74.444,28.056,31.667,34.167,38.889,43.056,48.333,58.611,69.167,51.389,B
63,94.167,96.389,96.944,87.5,87.778,88.333,88.611,88.333,86.111,65.833,73.333,78.611,82.222,84.722,86.944,88.333,89.722,88.889,58.333,68.056,75.833,81.111,84.722,86.667,88.333,89.722,89.167,55,68.056,76.389,82.222,85.278,87.778,88.611,88.611,83.333,55.556,75.278,81.667,84.722,86.667,92.222,91.111,71.111,62.5,63.333,93.333,93.889,90.278,83.611,77.5,72.5,66.389,59.167,34.722,47.5,53.333,58.333,90.278,79.167,70.556,64.444,56.667,31.667,38.611,45,50,54.167,71.944,73.333,63.889,55,28.889,32.778,38.611,43.056,47.5,53.333,70.556,65,55,C
64,53.333,89.722,95,87.5,89.722,91.111,91.667,90.556,80.556,70.833,75.833,81.389,86.667,88.889,91.111,91.667,91.389,86.944,61.111,70.278,84.444,89.722,91.389,93.056,92.778,90,72.5,56.944,67.778,93.889,96.389,91.667,91.944,92.778,92.778,90.556,55.278,65.556,77.778,86.111,89.722,90.556,93.333,94.167,93.056,55.278,74.722,93.056,95.833,96.389,93.611,93.333,93.611,91.667,63.889,94.444,96.667,96.389,96.389,96.389,94.167,77.222,66.944,29.722,43.056,47.222,51.389,54.722,56.667,83.889,72.5,61.944,27.5,33.611,39.167,41.944,45.833,49.722,53.889,81.944,62.5,D
65,47.222,88.611,91.944,58.611,52.778,50.833,52.5,56.389,65.556,87.222,89.722,84.444,70,63.056,60,61.111,63.889,68.333,88.333,86.667,81.389,75,70.278,68.889,69.444,70.833,79.167,68.611,82.5,82.222,78.611,75.556,73.889,72.5,67.222,57.778,56.667,74.722,93.056,80.833,79.167,85,68.611,61.389,53.611,56.944,69.167,81.389,89.722,92.222,79.722,66.389,58.611,50,59.722,88.333,95,95.833,95.278,92.222,74.444,55.833,45.278,85.278,94.444,94.167,93.889,93.889,92.778,82.778,52.5,41.389,85.278,93.889,94.167,94.444,94.444,94.167,90,43.611,36.667,E
66,44.444,89.722,87.778,70.278,57.778,52.5,51.111,48.889,46.667,74.722,86.111,81.111,72.5,65.278,61.389,61.389,85,93.889,90.833,83.611,81.667,75,71.667,70,76.944,93.889,93.611,86.667,83.611,82.5,79.722,77.778,78.889,93.333,94.722,91.389,60.278,89.722,95.556,96.667,96.944,95.556,92.778,63.056,53.056,56.111,66.111,73.889,80.556,83.611,84.722,76.111,52.5,45.278,56.389,65.278,71.667,76.944,81.389,81.389,55.556,46.111,39.444,59.167,67.778,73.611,77.222,81.111,80.556,49.167,41.111,35.833,66.667,71.944,75.278,78.889,79.167,80.833,40.278,36.667,32.222,F
67,34.722,56.111,89.167,89.444,87.778,84.722,81.667,78.611,71.389,45.278,83.333,90.556,90.833,88.889,85.556,79.444,73.889,64.444,55.556,76.389,90.556,94.167,95.556,95.278,91.389,73.889,65.556,75,92.778,93.889,93.611,93.056,91.389,86.111,75.556,67.5,91.667,92.778,92.5,91.944,90.556,87.222,81.111,78.333,73.889,91.667,92.778,93.056,92.5,92.222,96.667,96.389,96.667,94.722,49.167,60,66.944,73.056,78.056,80.278,84.722,58.056,51.944,42.222,50.556,59.722,68.056,75,82.222,55.833,48.611,42.222,36.389,44.167,54.167,67.222,80.833,59.167,46.944,41.944,36.667,G
68,89.722,71.667,61.944,56.944,56.389,60.556,81.667,95.278,93.889,87.778,74.722,69.167,65.556,65.556,69.167,93.889,95.556,94.444,90.278,77.5,75,72.222,71.944,85.833,92.778,93.889,93.333,92.222,79.722,78.333,76.667,76.389,87.778,93.333,93.889,93.611,87.778,81.389,80.833,79.722,80,89.444,94.167,93.889,93.889,87.222,83.333,83.056,82.222,83.333,86.389,95,94.722,94.167,74.167,84.444,85.556,85.278,87.5,88.333,95.556,95,93.056,62.5,93.333,85.556,86.389,87.5,89.167,93.333,93.889,86.111,38.056,91.111,86.944,87.5,88.056,88.889,91.667,90.833,45.278,H
69,29.722,32.5,36.389,41.389,52.778,86.944,69.167,45.278,34.167,32.5,36.667,41.667,47.5,82.222,71.389,63.333,51.111,41.111,36.111,41.111,46.389,71.389,76.111,69.722,62.5,53.889,46.111,38.611,45,53.611,78.889,73.889,69.167,63.333,56.111,49.444,42.222,49.722,83.889,77.222,74.722,70.556,65,59.444,53.056,51.111,88.611,80.278,79.167,76.389,73.333,69.444,63.611,57.222,88.333,81.667,81.111,78.333,75.556,74.722,71.944,69.444,66.111,86.111,81.111,80.278,79.444,77.5,75.278,73.889,73.611,75,81.389,82.778,81.944,82.222,80.556,79.722,79.722,82.222,83.889,I
70,48.333,89.444,95,96.389,96.944,96.389,97.5,96.389,94.167,86.389,93.611,96.111,96.111,96.111,95.556,95.833,95.833,94.167,86.111,95.278,96.944,96.944,96.389,97.222,96.111,94.444,84.444,46.111,89.444,95.278,96.389,95.833,92.5,83.056,75.278,66.389,41.944,49.167,56.944,87.222,88.333,84.444,78.611,72.5,65.556,39.167,44.444,51.389,56.667,62.222,76.667,91.389,77.222,67.778,36.389,40.833,46.944,52.5,58.611,65,70.278,86.667,84.167,34.167,36.667,41.944,47.5,54.167,61.944,70,76.111,78.333,30.833,32.778,37.222,42.5,50,60,72.5,78.889,80.556,J
71,32.5,41.111,53.333,90.833,96.111,96.944,96.944,96.389,94.167,42.5,88.333,93.889,95.278,96.667,95.556,96.944,96.944,94.722,87.778,93.333,94.444,95.556,94.722,93.889,95.556,94.722,94.167,92.778,93.611,94.167,93.333,92.222,93.056,93.333,93.333,93.333,92.778,93.611,93.611,93.333,92.222,93.333,92.778,93.333,92.778,92.5,93.889,94.167,94.167,93.333,93.889,93.333,93.333,92.5,91.667,93.611,94.167,93.889,94.444,95,95.278,95.278,93.333,90.556,95.278,96.389,95.833,95.278,95.833,95.278,94.722,90.278,53.889,93.333,96.389,97.222,96.944,96.667,95.833,92.5,46.111,A
72,39.167,57.222,91.667,93.611,95.278,95.556,94.167,84.444,45.833,87.5,93.889,93.889,93.611,93.056,93.333,92.5,88.056,56.111,93.056,93.333,93.056,94.444,95,93.611,93.611,92.222,66.944,92.778,95.833,96.111,95.833,95.556,73.889,76.111,81.944,62.222,46.389,53.333,59.444,61.944,67.222,70.278,75,77.5,53.056,40,45.833,51.667,56.944,60.833,65.556,71.667,51.667,45.278,35.556,41.944,46.667,51.944,57.778,62.778,52.222,48.333,41.389,30.556,35.556,40.278,47.778,54.722,65.833,50.278,44.444,36.389,26.667,30.278,35,40.278,47.778,57.5,45.556,37.222,30.278,B
73,49.722,90,95.556,89.444,90,90.278,90.556,89.722,86.667,73.611,80,83.889,85.833,87.778,88.611,90,90.556,89.444,63.056,74.722,80.833,84.444,87.5,89.444,90.556,90.278,84.167,62.778,73.611,80.833,86.111,88.611,89.722,89.722,83.889,64.722,69.167,89.444,95.278,96.389,95.556,92.222,76.389,69.722,61.944,94.167,96.111,96.667,76.389,80.833,85.556,74.167,68.611,60.278,48.333,52.5,54.444,57.222,58.611,60,81.667,67.5,60.556,38.056,43.611,48.056,50.278,53.333,56.389,75.278,81.667,63.333,32.778,37.5,41.389,44.444,46.944,50.556,54.167,73.333,81.944,C
74,57.778,92.5,95.833,92.5,90.833,90.278,92.778,93.889,92.5,62.778,92.5,89.444,86.389,89.167,93.056,94.444,92.5,65,58.056,69.444,79.444,88.889,93.333,92.222,86.389,70,55,56.667,65.833,73.611,79.444,84.722,87.778,88.333,76.111,46.111,58.889,68.056,75,79.444,83.611,85.833,86.667,75.556,39.444,68.333,75.833,79.722,82.222,84.167,83.889,60.556,41.667,37.778,93.889,95,94.444,91.944,59.167,50.833,43.611,39.444,36.111,68.889,75.556,85.833,54.444,49.444,43.333,38.333,35.833,32.5,55.833,70.833,56.111,46.389,41.389,36.944,33.611,32.222,29.167,D
75,89.722,90.556,56.389,50.833,47.778,47.778,50.278,53.611,70.556,91.667,81.667,67.5,61.389,56.944,56.389,56.944,61.944,68.611,89.444,79.167,72.222,66.944,64.167,64.444,65.556,69.722,73.889,88.889,78.333,76.389,74.167,72.5,73.333,73.889,74.722,86.389,58.333,74.444,93.333,78.611,77.222,75.833,92.222,66.944,55.833,55,65,77.222,86.111,90,76.667,66.389,58.056,50.556,53.889,66.111,89.444,94.722,93.333,84.167,65,54.167,45.556,51.667,88.611,94.444,95,94.167,91.944,74.167,48.889,39.444,54.444,91.389,95,95.556,95,93.333,79.722,40.556,33.333,E
76,47.778,86.389,76.667,59.722,52.5,49.167,46.667,43.333,39.444,85.556,86.389,75,66.667,60,57.222,54.722,51.944,49.444,85.833,79.444,75.278,69.444,66.667,65.556,71.389,94.444,93.889,86.667,80.278,78.611,76.111,73.889,96.944,95.833,95,86.389,52.778,64.722,71.389,75.556,87.778,60.278,57.778,53.611,48.333,49.722,57.5,66.111,75.556,59.444,55.556,51.389,47.5,42.778,48.056,55.833,63.056,84.444,55.556,51.944,47.222,42.778,38.333,45.278,54.167,63.889,76.667,52.222,46.944,43.056,38.889,35.278,40.833,52.778,79.444,53.056,46.111,40.278,37.222,34.444,30.833,F
77,32.778,43.889,76.111,87.222,86.944,84.722,82.778,80.833,76.389,45.278,87.778,90.556,90.278,88.056,84.444,80.278,75.278,68.056,84.722,91.944,93.056,92.222,90.556,88.333,85,73.889,66.111,65.556,86.667,95.278,96.389,96.389,94.167,89.722,76.667,68.611,85.278,93.056,94.167,93.611,91.111,88.056,83.611,79.167,74.722,85,92.778,93.889,93.611,96.111,96.111,96.667,95.833,93.611,62.222,78.056,95,96.667,96.944,96.389,95.556,87.778,48.611,54.722,68.333,76.389,83.889,81.111,52.222,48.056,43.333,37.5,55.278,68.611,76.389,57.222,48.889,44.444,41.111,37.5,32.5,G
78,91.667,72.5,62.222,58.056,57.5,65,95.833,96.111,93.333,92.778,75.278,70.556,67.222,67.5,74.722,95.833,95.833,94.444,92.778,78.611,76.389,74.444,75,87.222,95.278,95.556,94.167,92.5,80.556,79.444,78.333,79.444,89.722,95.278,95.833,94.167,91.944,82.778,81.944,82.222,82.222,84.722,94.167,95.278,92.778,84.722,84.444,84.167,84.722,85,86.111,94.167,94.167,90.556,88.056,85,84.444,84.722,84.444,86.944,90.556,93.333,82.778,84.167,86.111,86.944,85.278,85.833,87.778,88.611,88.889,46.667,91.389,87.778,88.333,88.056,88.056,87.778,90,44.444,35,H
79,28.333,31.389,33.611,36.111,40.278,45.833,85.278,82.778,56.667,31.111,34.167,36.944,41.389,47.222,84.444,76.389,64.722,55.278,33.611,37.222,41.944,48.611,85.556,75.278,70,63.611,55.556,36.111,40.556,48.333,83.333,77.778,74.444,69.722,63.611,56.389,38.889,49.722,84.444,80,78.611,75.278,70.833,65.833,58.333,45,85.278,82.5,81.944,79.722,76.944,73.611,68.611,62.5,84.722,83.611,83.333,81.389,79.444,77.778,75.556,72.778,69.722,85,82.778,81.944,80.556,80.278,78.611,78.333,78.056,79.167,86.667,85,84.444,84.167,83.333,83.611,82.778,83.333,88.611,I
80,30.833,33.333,36.667,39.722,42.778,56.111,91.944,93.889,94.444,33.056,37.5,41.389,46.944,76.389,93.889,95,93.889,85,36.944,43.056,48.333,73.333,93.056,94.167,90.833,56.111,50,44.167,51.667,58.889,90.833,91.944,63.333,55.556,50.833,45.833,56.667,90,92.222,69.444,61.389,57.222,52.222,47.778,41.667,65.556,70.278,72.222,64.722,56.667,51.111,46.667,41.944,37.778,53.333,61.667,68.333,71.389,51.667,47.222,42.778,38.056,34.444,47.222,57.778,67.778,71.944,50,42.778,38.056,34.722,31.667,42.5,56.111,66.389,50.556,42.5,38.333,35.278,31.667,28.333,J
81,28.056,31.389,33.889,47.778,51.389,78.889,93.889,91.944,56.389,32.5,40,65.556,85.556,95,96.389,96.111,95.278,86.667,40.278,47.222,67.5,90.833,94.444,95,95.833,96.389,95,45,52.778,89.444,93.611,94.167,93.056,93.889,93.889,93.611,48.889,87.778,93.056,94.722,93.889,93.611,93.889,93.333,91.667,70.556,92.222,94.444,94.722,94.722,94.167,95,95.556,94.167,91.667,93.333,95,96.111,95.833,96.111,95.556,95.556,93.889,93.056,95.556,96.111,96.667,96.389,96.667,95.278,93.889,83.611,93.611,96.111,96.389,96.389,97.222,96.667,94.722,90.833,41.111,A
82,46.667,90,95.278,96.667,97.5,97.222,97.778,96.667,94.722,93.889,95.556,96.667,96.667,96.667,96.667,96.111,96.389,93.889,94.722,96.111,96.944,97.222,97.778,97.222,96.667,96.389,93.889,57.5,93.611,96.389,97.222,97.5,96.944,80.833,78.056,90,43.611,51.667,57.222,62.5,66.389,69.722,73.611,76.667,90.556,39.722,46.111,51.667,56.944,61.389,65.556,70.556,83.889,60.278,36.389,41.944,47.222,52.222,57.778,63.333,69.167,84.722,52.222,33.611,37.5,41.944,46.667,53.611,60.833,68.056,84.444,47.222,30.278,32.778,37.222,41.111,48.611,57.222,70.278,74.444,42.222,B
