rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
42,95.556,97.222,95.278,46.389,42.5,39.444,36.389,32.778,29.167,96.667,90.278,97.778,96.667,87.778,44.167,41.111,36.944,32.5,93.056,82.778,83.889,96.667,95.556,53.889,45.556,41.111,35.556,68.333,75.556,80,85,93.889,92.5,53.333,46.667,39.722,58.889,70.278,79.722,90,93.333,94.444,64.167,55.278,47.222,54.722,71.944,97.222,98.333,98.889,98.333,98.889,98.333,96.667,51.944,95,97.778,98.333,97.222,93.889,59.167,52.778,44.444,44.444,96.111,97.778,97.778,95,57.5,49.167,42.778,36.389,36.667,87.222,96.667,96.667,87.222,44.444,40.833,36.389,31.389,B
43,82.778,81.111,96.111,95.556,40.278,36.111,33.333,31.389,28.889,71.111,75.556,79.444,81.944,91.667,43.056,36.944,33.611,31.667,61.667,70,76.111,80.833,83.333,50.556,41.667,37.5,32.222,55.833,68.056,75.278,86.667,85.556,56.944,46.944,41.111,37.222,55.556,70,87.778,90.833,68.333,59.167,50.833,45.833,39.167,59.167,91.389,82.778,75.833,68.056,62.222,54.444,48.333,42.222,35.556,92.778,95.556,75.278,70.833,65.556,60,53.333,45,31.389,39.722,46.667,94.167,96.389,71.667,65,59.444,50.833,28.333,33.611,38.611,42.5,45.833,54.167,95.556,96.944,93.889,C
44,45.278,49.444,51.667,54.722,61.389,95.833,97.222,95,39.167,65,59.167,61.111,62.778,90.556,97.778,97.778,95,48.889,97.222,70.278,70.278,71.944,81.389,97.778,97.778,96.944,62.5,94.444,80.278,76.667,78.611,82.778,98.889,97.5,97.222,87.222,45,94.444,97.5,80.278,85,94.167,98.333,97.222,94.444,39.722,46.389,94.167,91.944,86.667,88.889,95,98.056,95.556,35.556,40.833,46.111,93.333,98.056,88.889,92.5,95.556,95,32.778,36.389,40.278,46.389,95,97.5,91.944,93.889,95,29.167,32.5,35.556,38.611,41.944,94.722,97.222,96.667,46.944,D
45,50.556,96.667,98.333,98.889,98.333,98.889,98.333,97.778,84.444,94.444,98.056,98.889,98.889,99.444,98.889,98.889,98.333,96.667,96.944,98.333,98.889,98.889,98.889,98.889,98.056,96.667,61.944,97.222,98.333,98.889,98.333,98.889,98.333,97.222,73.056,56.667,94.444,97.5,98.333,97.778,97.778,84.444,73.889,65,55,65.556,95,97.778,98.333,97.5,94.444,76.944,65.833,54.722,93.611,97.778,98.889,98.333,98.889,98.889,97.778,90.833,55.833,95.556,98.333,98.889,98.889,98.889,98.889,98.056,97.222,87.222,93.889,97.778,98.889,98.333,98.889,98.333,97.222,61.111,34.167,E
46,48.056,96.111,97.778,97.5,93.889,43.611,36.389,32.778,30,93.889,97.778,98.333,98.333,97.778,96.111,45.278,36.667,33.056,96.389,98.333,98.611,97.5,98.889,97.222,95.556,42.222,36.111,96.111,97.778,97.778,94.722,87.222,83.056,71.389,53.056,40.556,96.667,97.222,97.222,89.444,83.611,77.222,68.611,57.5,45.833,96.667,96.667,96.667,84.167,82.222,77.222,70,62.5,51.667,94.722,97.778,96.944,93.333,83.333,78.889,74.722,70,61.944,48.889,96.389,97.778,98.889,98.333,83.333,82.778,89.444,96.667,36.111,43.889,93.333,97.222,98.333,97.778,96.667,64.444,41.667,F
47,93.889,64.722,56.667,52.5,51.111,47.778,43.333,33.611,28.889,96.111,69.722,65.556,61.111,60.556,61.667,97.222,91.389,33.333,93.333,97.778,71.944,70,69.722,79.167,97.778,95.556,44.444,80.278,97.778,89.167,75.278,76.389,98.611,97.222,81.111,51.111,47.222,89.444,96.667,79.444,81.944,96.944,92.778,71.111,54.167,38.611,94.444,96.944,98.333,85,97.778,92.778,72.5,58.611,34.722,41.389,59.444,96.667,90.833,98.056,97.5,78.333,72.778,32.222,35.556,41.944,71.389,97.222,97.778,98.333,97.778,96.667,28.611,31.944,35.278,40,46.389,94.722,97.778,97.778,94.722,G
48,95.833,97.222,97.778,96.667,97.5,75.833,46.944,38.889,28.611,95.833,97.778,97.778,97.222,98.333,96.389,80,55,32.778,55,62.778,81.389,93.889,97.778,78.611,94.722,71.944,48.611,43.889,51.667,55,61.111,65.833,70.556,75.556,61.667,49.167,39.167,46.111,49.444,55.278,60.278,68.056,66.111,59.444,49.722,35.556,41.667,44.722,50,54.444,66.667,65.278,58.889,50,32.778,37.778,40.278,45.278,49.167,77.778,67.222,60,51.389,29.722,33.056,35,39.722,43.056,49.167,83.611,63.056,53.056,27.5,30.278,33.333,34.722,37.5,39.444,55,88.333,59.444,H
49,95.556,93.333,57.5,52.778,50.833,48.889,45.833,42.778,36.389,96.389,96.944,81.111,60.556,58.333,55.833,54.722,52.5,51.111,82.778,78.611,98.333,98.056,98.889,98.056,97.778,80.833,57.222,61.944,70.278,96.667,97.778,97.5,95,65.556,57.778,48.611,53.056,62.778,95.278,97.778,96.667,92.778,61.111,51.667,43.611,48.333,58.056,96.111,97.222,97.222,95,56.667,46.944,39.722,43.889,54.444,95.556,97.222,97.222,95,52.5,41.944,35.833,38.889,50.278,95,97.778,96.944,92.778,43.889,36.944,33.056,32.222,37.778,95,97.222,96.389,43.056,35.833,32.5,29.167,I
50,31.389,35.278,39.722,65.833,96.667,97.222,95.556,44.167,33.889,35.556,40.278,48.056,60.833,92.778,88.333,96.111,90.833,41.111,38.889,45.278,53.611,62.5,72.222,80.833,85.278,94.167,60.278,42.222,50,56.389,65.278,72.778,78.889,83.611,91.389,91.389,46.389,54.722,63.333,70.833,76.667,80.278,83.611,85.556,94.444,53.611,96.389,97.778,98.889,98.889,86.389,86.389,87.222,96.667,96.667,94.167,85.556,77.222,98.889,98.333,91.389,97.5,93.056,97.222,98.333,89.444,65,68.611,98.333,95.556,96.667,48.611,45,50.833,52.5,53.889,58.056,91.389,95.833,61.667,35.278,J
51,38.333,84.444,97.778,97.778,98.333,97.778,95.833,46.111,36.667,84.444,97.222,98.333,98.889,97.778,98.889,98.333,96.667,46.389,94.722,97.5,98.889,98.889,99.167,98.889,97.778,97.5,91.111,95,97.778,98.333,98.889,99.444,98.889,98.333,97.778,95.556,96.111,97.778,98.333,98.333,99.444,98.056,98.333,97.778,96.111,96.111,97.778,98.056,98.333,99.167,97.778,98.333,97.778,96.667,95.556,97.5,98.889,98.889,98.611,98.889,97.778,96.111,49.167,87.778,97.778,98.611,98.056,98.333,98.333,96.111,52.778,37.222,43.333,96.944,97.778,98.333,97.5,94.444,43.333,37.222,31.944,A
52,95.556,96.667,91.389,44.722,41.667,38.333,35.556,31.944,28.889,86.389,83.611,96.667,96.111,48.056,43.056,40,36.111,32.222,71.944,77.222,82.5,88.056,95.278,49.444,43.889,39.444,35,61.667,74.722,83.611,91.389,93.056,93.056,49.722,43.889,37.222,55.833,84.444,97.222,97.778,97.778,96.667,77.5,52.778,42.778,51.389,96.667,98.333,98.889,98.333,98.889,98.333,96.944,64.167,46.111,96.111,97.222,97.778,97.222,96.667,65.556,58.056,52.778,40.278,94.722,97.778,98.333,97.222,93.889,53.889,47.5,39.444,33.056,45.833,96.667,97.222,94.722,50,44.167,39.167,33.056,B
53,96.389,80.278,56.667,53.889,80.833,35.278,32.222,30.278,28.333,68.333,96.111,71.944,97.222,95.556,53.611,40,35.278,31.111,63.056,73.611,86.389,88.333,86.667,56.667,46.944,39.722,35.556,63.889,73.611,79.167,93.889,68.611,58.889,51.389,44.722,38.611,70.833,85.833,94.444,79.167,68.611,60.833,55,48.611,41.111,96.667,96.667,92.778,74.722,70.278,64.444,58.889,51.667,45,49.167,55,93.333,94.722,71.667,67.5,63.056,57.222,48.611,38.611,43.889,48.889,55.833,95,70.833,67.778,63.889,57.222,32.222,37.778,41.667,45,48.889,94.722,97.778,97.778,96.111,C
54,33.056,38.056,42.5,46.111,49.167,54.167,94.444,94.444,40,39.167,46.111,50.833,54.167,58.056,94.444,97.222,96.667,53.056,88.056,62.222,59.444,61.667,67.5,95.833,97.778,97.222,90.278,96.389,76.667,71.111,70.556,75.833,86.111,98.333,97.778,95,93.333,97.5,77.778,77.778,80.556,84.722,90.278,95.278,96.389,49.167,95.833,96.389,80.833,83.889,86.111,89.722,91.667,96.111,39.444,57.5,96.389,88.056,86.111,86.667,89.722,91.667,95.833,35.278,40,47.778,96.667,98.333,88.333,90.278,91.667,95,31.389,35.278,39.167,44.444,86.111,97.222,97.222,96.667,56.389,D
55,43.611,96.389,97.778,98.333,97.778,96.111,44.722,36.667,32.222,94.444,98.056,98.333,98.333,98.333,96.111,54.167,42.222,36.667,93.889,97.222,98.333,97.778,97.5,76.667,56.944,47.5,40.556,64.444,95,97.5,97.222,90.278,68.889,59.444,51.944,43.889,66.111,93.889,97.5,97.778,96.944,76.667,62.5,55.556,47.222,95.556,98.333,98.889,98.333,98.889,98.333,97.222,60,51.389,96.667,97.778,98.889,98.333,98.611,97.778,97.778,96.944,62.222,94.167,97.5,98.333,98.889,99.444,98.889,98.889,98.056,96.111,36.389,45,53.056,96.667,97.778,98.333,97.778,95.833,49.722,E
56,40.278,94.444,98.056,98.333,98.333,98.333,97.222,47.5,33.333,86.111,97.778,98.333,98.889,98.333,98.889,98.333,95,38.889,96.389,98.333,98.333,98.889,98.611,98.611,97.778,95,48.611,97.222,98.056,98.889,97.5,98.333,96.944,96.944,77.5,51.389,97.222,97.222,98.333,97.222,96.667,87.222,79.722,67.778,54.444,97.222,97.222,98.333,97.222,96.667,85,80.278,73.056,61.111,81.111,97.5,97.5,98.889,97.778,87.222,85.278,97.778,96.111,49.167,90.833,96.389,96.667,97.222,98.056,97.5,92.5,41.667,38.056,87.222,97.222,97.222,97.222,86.111,45.278,39.722,33.333,F
57,33.611,41.389,49.167,70.278,87.5,59.444,55.278,53.056,84.444,40.833,49.444,57.778,73.611,95.833,70.278,69.167,73.056,96.667,50.278,58.889,65.278,73.333,95.556,77.5,77.778,80.278,96.667,70.278,67.778,71.111,74.444,85,96.667,98.333,97.778,94.722,96.111,77.778,77.5,79.167,83.889,86.111,92.222,94.444,87.222,80,84.167,80.833,83.333,83.611,88.333,88.611,91.667,86.667,43.056,93.889,85.278,86.111,86.111,88.889,90.278,89.444,50.556,36.667,42.778,95.278,88.056,87.778,89.167,90.833,95.556,39.167,32.222,36.389,42.222,92.778,97.222,97.778,95.556,47.5,33.056,G
58,37.222,44.167,90.556,97.778,98.056,98.333,97.778,95.278,38.333,83.889,97.778,98.333,98.889,98.333,98.889,98.333,96.667,46.389,97.222,98.056,98.333,98.611,98.333,81.944,77.222,96.944,50.556,96.667,97.778,98.333,83.611,67.5,69.167,73.333,96.944,51.389,47.778,53.056,57.222,59.722,61.111,64.444,69.444,94.722,51.111,39.722,45.833,50.278,53.611,55.556,59.444,64.444,92.5,52.222,35,40.278,44.444,48.333,50.556,54.167,58.889,92.778,53.333,31.389,35.833,38.889,43.056,45,48.889,52.778,75.833,66.389,28.333,31.667,34.444,38.056,39.444,41.667,45,51.111,86.111,H
59,95.556,92.778,57.222,50.556,47.778,44.722,41.111,37.222,32.222,94.722,93.333,65.556,58.333,54.722,51.944,48.056,43.889,37.222,61.667,92.778,70,64.444,60.278,58.611,56.389,52.778,48.611,55.833,95,98.056,98.611,98.611,98.333,96.111,67.778,63.056,53.889,94.444,97.778,97.778,95.556,73.333,61.111,53.611,45.556,52.5,95.556,97.778,97.778,96.667,82.5,51.944,45.833,38.611,51.389,95.556,97.5,97.222,95.556,53.056,45.278,40,35,48.889,96.111,97.222,96.389,54.444,44.167,39.722,36.111,32.222,38.611,95,93.056,45.833,40.833,38.333,35.278,31.389,28.611,I
60,31.389,35,38.333,45,92.5,95.556,63.889,39.444,33.611,35.278,40.278,44.722,54.167,92.5,95.556,65.278,45.833,39.167,38.056,44.722,50.556,58.889,73.056,93.611,68.056,50.556,42.5,41.389,48.333,55.833,63.611,73.611,81.667,91.111,55.278,45.833,46.667,57.778,95.833,98.333,81.944,83.889,86.389,94.444,50,85.833,97.222,97.222,98.056,98.056,89.167,89.722,90,95,97.222,97.222,98.333,95.833,98.056,93.056,92.222,91.944,95.833,95,96.944,93.611,95.833,96.667,98.056,93.889,95.278,41.667,38.333,45,53.056,61.944,86.944,56.667,47.5,40.278,32.778,J
61,36.667,45.278,79.167,96.667,97.222,96.667,95.556,54.722,36.111,44.167,88.889,96.667,98.611,97.778,98.333,98.333,97.778,87.222,93.056,97.222,98.056,98.889,99.444,98.889,98.333,97.778,95.556,96.111,97.778,98.333,98.889,99.444,98.889,98.333,97.778,96.667,96.111,97.778,97.778,98.889,98.611,98.889,98.056,97.222,89.444,96.667,97.778,98.889,98.611,98.889,98.889,97.778,94.722,41.389,97.222,98.333,98.611,98.333,98.611,98.056,88.056,42.5,36.111,95,97.5,98.333,97.778,96.111,49.444,42.222,37.222,32.778,45.556,95.833,96.111,60.556,44.722,40.278,36.389,32.778,28.889,A
62,96.667,97.222,95.278,43.056,40.278,37.5,34.722,31.389,28.333,61.389,93.889,96.944,95.278,47.5,42.222,38.611,35,30.278,53.056,61.111,69.722,93.889,89.444,48.611,43.333,38.333,33.056,48.611,56.389,72.778,93.889,95.278,60,49.167,43.611,36.389,45.278,52.778,90.556,97.222,97.778,95.556,58.333,50.556,41.111,41.944,49.444,91.111,97.778,98.333,98.333,97.222,97.222,55.833,38.056,44.722,90,96.667,97.778,95.833,68.611,60,49.167,34.444,39.444,51.667,96.667,97.222,95.556,57.5,47.778,37.222,30.278,33.056,37.5,91.667,96.111,83.889,44.722,38.056,31.389,B
63,31.389,34.722,38.333,44.722,92.222,95.833,97.222,96.389,45.556,34.167,39.167,45.833,70.556,95.556,95.833,95,92.5,50,38.611,45,51.944,66.944,80.278,89.722,91.667,90.556,49.444,45,53.056,62.778,69.722,78.611,84.167,87.778,71.667,50.833,92.5,97.222,74.722,76.667,80.833,83.611,92.5,61.111,51.944,97.222,96.667,97.5,85.278,96.111,78.889,69.722,62.222,53.611,96.389,97.5,97.222,90.278,82.778,77.222,71.389,64.722,55,40.556,47.5,51.944,61.667,80,77.778,73.889,68.056,61.111,34.444,39.444,43.611,46.667,52.5,96.389,97.778,97.778,96.111,C
64,92.222,86.389,73.889,57.222,48.889,43.333,37.778,33.889,29.167,88.611,80.278,73.056,63.611,57.778,51.111,45.278,38.611,33.333,90.833,79.722,74.722,68.889,65,59.722,56.111,47.222,36.944,92.778,81.111,78.333,75,75.278,97.778,97.778,96.111,48.889,95.556,83.611,82.5,81.944,91.111,97.778,98.333,97.778,95,95.278,85,86.389,88.333,93.611,98.889,98.333,97.778,94.722,80,97.222,87.778,91.111,93.611,98.056,97.778,97.778,94.167,39.167,90.278,97.778,92.778,93.889,96.667,98.333,96.944,56.944,33.056,39.722,62.5,96.667,97.778,97.778,95.833,53.889,34.722,D
65,71.944,96.389,98.056,98.889,97.778,98.889,98.333,96.389,45.556,96.111,97.778,98.056,98.333,99.444,96.944,98.333,97.778,94.722,96.111,97.5,97.778,98.333,98.611,97.5,98.333,97.222,93.056,95,97.222,98.889,98.056,98.611,98.056,97.222,93.333,58.611,51.944,65.556,74.722,96.944,97.222,96.944,82.778,70.278,56.667,44.722,55,70.833,96.389,97.778,98.333,96.667,92.5,56.389,39.167,48.056,90,97.778,97.222,98.333,96.667,97.778,86.667,33.889,39.167,66.944,97.5,96.944,98.056,96.944,97.222,48.611,29.444,33.333,37.778,73.889,96.944,97.222,96.667,61.944,30.833,E
66,38.056,87.222,97.222,98.333,98.889,68.889,63.611,98.333,96.667,83.889,97.778,98.333,98.889,98.333,98.889,98.611,97.778,96.111,95.556,96.944,98.889,97.778,99.444,98.333,97.5,79.722,86.111,96.111,98.333,98.333,97.778,98.889,97.5,93.611,72.778,61.944,95.833,98.333,97.778,97.778,98.333,96.111,75.556,68.056,58.333,95.556,98.333,97.778,97.222,98.333,95,75.556,67.5,57.778,95.833,98.333,97.778,97.778,98.333,96.111,78.889,71.944,59.722,86.389,97.778,98.611,98.889,98.611,98.889,98.333,97.5,92.5,36.111,45.556,95.833,98.333,98.333,98.333,98.611,97.778,89.444,F
67,94.444,65.833,57.5,54.167,53.056,53.056,55.278,32.5,29.444,80.556,92.222,68.056,65.556,66.667,98.333,96.111,49.444,35.278,81.111,95,74.444,73.889,97.778,98.333,96.111,58.611,41.944,51.667,95.556,80,79.167,97.778,98.333,94.444,64.722,49.444,48.333,95.278,84.167,85.278,90.833,98.889,98.889,97.222,93.889,42.5,95,97.5,88.333,91.389,98.889,98.889,97.222,96.111,38.333,64.722,96.389,89.444,92.222,94.722,98.889,97.5,94.444,33.333,40.278,93.056,98.056,92.222,94.722,98.056,96.667,51.111,30,32.778,40,93.056,97.222,97.778,95.556,43.889,34.167,G
68,33.611,41.389,89.444,97.778,98.056,98.333,97.778,97.222,53.611,45.556,96.389,98.333,98.889,98.333,98.889,98.611,97.778,90.278,94.444,98.056,98.889,98.889,99.444,98.889,98.611,97.778,96.111,96.944,98.333,98.333,98.611,99.444,97.778,83.889,81.389,96.389,95.833,97.778,98.333,98.889,99.444,73.333,75.556,78.333,96.667,43.056,54.722,58.056,61.111,64.167,66.944,71.944,76.667,94.722,36.667,42.778,48.611,53.333,57.778,62.222,68.611,78.333,94.444,32.778,37.222,41.111,46.389,48.889,55.278,63.889,77.5,85.556,29.722,33.333,36.667,40,41.944,46.111,54.167,94.167,86.667,H
69,96.111,95,56.389,49.444,46.389,43.056,40,35.556,31.389,96.111,95,66.944,57.222,53.611,50,46.389,41.111,35.278,96.111,95.278,70.556,64.167,60.278,56.944,54.167,49.722,41.944,95,98.056,98.889,98.889,99.444,98.889,98.889,98.333,96.111,59.167,95,97.778,98.333,97.778,97.778,80.833,62.778,50,54.167,96.667,97.222,97.778,97.222,96.111,62.222,49.167,40.833,52.778,96.667,97.778,98.333,97.222,95.556,49.722,42.5,36.389,49.444,96.111,97.778,97.778,95.833,49.444,42.5,37.5,33.333,36.667,94.722,96.667,91.944,45,40.556,36.667,33.333,29.167,I
70,33.889,39.444,44.444,47.5,50.278,53.611,62.5,95,95.556,40.556,49.444,53.056,56.389,58.611,62.222,70.278,96.111,95.833,96.389,97.778,98.333,98.889,99.444,70.833,75,87.222,96.111,97.222,90.556,84.722,85.833,86.667,98.056,81.389,96.944,57.222,67.778,75.278,80.556,83.056,85.556,87.222,91.944,90.278,39.722,61.944,72.5,77.5,81.944,84.722,89.167,90.278,40,35,62.222,70.833,77.222,84.722,93.611,47.778,40.278,36.111,32.778,64.722,72.778,91.667,50.278,43.889,39.444,36.389,33.611,29.167,90.833,49.722,43.889,40.556,38.056,35.556,31.667,30,27.778,J
71,32.778,40.278,96.944,98.333,98.333,98.333,98.333,97.778,84.444,39.722,87.778,97.5,98.333,98.889,98.333,98.889,98.333,96.667,47.222,95.556,97.778,98.889,98.889,98.333,98.889,98.333,96.111,90.833,97.222,98.056,98.889,99.167,98.889,98.889,97.778,96.389,95.278,97.778,98.333,98.889,98.611,98.889,98.611,97.222,88.889,95.556,97.778,98.889,98.889,98.889,98.889,97.778,96.389,43.333,93.889,97.778,98.333,98.333,98.611,97.778,86.944,45.833,36.944,81.111,97.778,97.778,98.333,97.222,93.889,44.444,38.611,33.611,35.556,88.889,96.111,91.111,49.167,41.389,37.222,33.889,29.444,A
72,44.722,87.222,96.111,90,45.278,39.167,36.111,33.056,28.889,49.167,60.833,72.778,94.722,94.167,46.944,40.556,36.944,32.778,51.389,60.833,68.611,75.556,84.167,93.333,46.667,40.556,34.722,52.778,62.222,69.167,75.833,81.389,93.889,95,45.278,38.611,56.667,65.556,90.556,97.222,98.056,98.333,97.222,91.111,43.611,83.889,97.222,98.333,98.889,97.778,98.889,98.333,96.944,87.222,96.389,97.778,98.333,98.889,99.444,98.889,98.333,97.778,96.389,95.278,97.778,98.333,98.889,99.444,98.889,98.611,97.778,96.111,40.833,91.389,97.778,98.056,98.333,98.333,97.778,92.5,42.5,B
73,32.222,37.222,44.444,94.444,97.222,97.5,94.722,40.278,32.778,37.222,44.167,61.111,95,96.667,96.111,93.889,48.611,37.778,42.778,51.944,65.278,94.167,93.333,93.333,91.667,51.667,41.667,51.111,60.833,68.611,82.222,90,91.389,75.833,52.778,44.444,95.556,97.5,76.111,81.667,86.944,92.222,65.278,55.278,47.222,96.944,96.667,97.778,86.389,96.111,73.611,66.667,57.5,50.278,95.556,97.778,97.5,94.722,80.278,74.722,68.889,62.222,52.778,40.833,53.889,56.944,79.722,79.167,76.944,73.056,68.056,61.389,33.889,40,44.722,49.167,85.278,97.222,97.5,97.222,90.278,C
74,94.444,90.278,77.5,61.111,53.333,47.5,40.833,35.556,30.556,95.556,84.167,77.778,69.167,65.556,98.056,95.556,43.611,35.556,95,85,81.667,78.611,98.889,97.778,97.778,96.111,51.389,96.944,86.944,85.556,85.278,97.222,97.778,98.333,97.778,95,96.389,88.611,88.611,90,95.556,97.778,98.333,97.778,96.667,96.111,89.444,90.833,92.222,95.833,98.056,98.333,97.778,96.667,94.444,91.389,91.667,93.889,95.556,98.056,98.056,97.5,92.222,48.056,96.667,98.333,95,95.556,97.778,98.333,95.833,42.5,35.833,45.278,95.833,97.778,98.333,97.778,96.111,42.222,33.333,D
75,41.111,94.444,98.056,98.889,98.889,98.889,98.889,98.333,96.111,95.556,98.333,98.889,98.889,99.444,98.889,98.889,97.778,96.111,96.111,98.333,98.889,98.611,98.889,98.333,96.111,79.444,62.5,74.444,96.667,97.778,98.333,97.222,93.889,82.222,71.944,57.778,93.333,97.778,98.889,98.889,98.611,98.889,98.333,94.722,58.333,95.833,97.778,98.889,98.889,98.889,98.889,97.778,97.222,87.5,95.556,97.778,98.889,98.889,98.889,98.889,98.333,97.222,87.222,48.611,95.556,98.333,98.889,98.333,98.889,98.333,97.222,45.278,35.278,43.333,95.278,97.778,97.778,95.833,51.944,42.222,30,E
76,34.722,41.389,89.444,97.778,98.611,98.333,98.333,98.056,94.444,40.556,94.444,97.778,98.889,98.889,98.889,98.889,98.333,96.111,55,96.389,98.333,98.889,98.889,98.889,98.889,97.778,94.444,95.278,98.333,98.889,98.889,98.889,98.333,97.222,87.5,67.778,97.222,98.056,98.333,97.778,98.056,93.333,78.889,70,58.889,97.222,97.222,98.333,97.222,96.389,81.111,75.833,67.5,58.889,96.944,97.222,98.333,97.222,95.556,82.222,77.5,70.556,61.389,55,96.389,98.333,98.611,98.333,96.944,81.944,78.889,74.722,34.722,42.222,50.278,96.389,98.333,98.333,98.333,98.333,96.667,F
77,93.889,82.5,61.111,58.056,58.889,63.056,95.278,42.222,33.056,80,93.889,68.889,67.778,68.056,97.778,91.667,52.778,40,53.889,95.556,75.556,73.889,76.944,97.778,91.667,56.944,45.556,50.278,96.667,80,79.722,82.778,97.778,91.944,66.944,50.556,46.389,96.667,84.444,83.889,87.222,98.889,97.5,97.222,93.889,41.944,93.889,85.833,87.222,88.889,92.778,98.889,97.222,95.833,38.333,53.056,96.111,88.611,89.444,92.5,97.778,96.944,86.944,33.333,39.722,93.056,98.056,91.389,93.333,97.778,96.111,39.722,29.444,32.222,39.722,95.556,97.778,97.222,92.778,40.556,32.778,G
78,51.389,95.833,97.778,98.889,98.889,98.889,92.222,91.944,95,97.222,98.333,98.333,98.333,99.444,97.222,83.056,83.056,96.667,96.667,97.778,98.333,98.889,99.444,76.111,76.667,80,96.389,47.778,55.278,58.889,63.333,65.556,69.167,72.222,78.889,88.889,41.111,47.778,52.222,57.778,60.833,65,69.444,90.556,53.611,37.5,42.5,48.333,51.667,55.833,61.944,67.222,91.944,51.111,33.889,38.611,43.611,46.111,51.389,57.5,64.444,88.889,49.167,30.833,34.722,39.167,40.833,46.111,50.833,62.222,76.667,46.667,28.056,30.833,34.722,35.833,40,43.611,54.444,88.889,38.889,H
79,91.111,66.111,55.556,50.556,48.056,45.556,41.389,38.333,31.667,91.667,69.722,63.333,58.056,55.278,52.5,49.167,45.556,38.056,94.722,72.5,68.056,63.889,61.667,59.167,57.222,55.556,53.889,97.222,98.056,98.333,98.056,97.778,63.889,61.944,58.056,53.333,96.111,94.722,71.667,64.444,60.833,57.778,53.889,48.611,42.222,95.556,95.556,75,59.167,55.278,51.111,48.056,42.5,37.222,95.278,94.444,62.222,53.889,48.611,45.833,43.056,38.056,34.167,96.111,94.444,55.556,47.778,43.889,40.833,38.611,34.167,31.389,94.722,83.333,46.111,42.222,39.722,37.222,33.889,31.111,28.056,I
80,28.611,31.667,37.778,43.333,47.778,52.222,90.556,96.667,96.111,30.556,36.389,46.944,53.611,57.5,64.167,95.556,96.944,93.889,33.889,90.278,97.778,98.611,97.778,74.444,85,97.5,67.778,44.167,96.667,98.333,98.611,90.833,98.889,98.056,93.056,52.222,50.556,69.444,78.889,83.889,86.389,92.5,96.667,88.333,38.056,53.889,65.278,74.444,80.278,92.778,91.944,50.556,43.333,33.611,55.833,66.389,76.667,94.444,53.056,46.944,42.5,36.944,31.389,61.944,91.667,92.778,47.778,44.722,41.389,37.778,31.944,28.889,89.167,46.944,43.889,41.111,39.722,35.833,32.222,28.889,27.222,J
81,97.222,98.333,98.889,98.333,98.889,98.889,97.778,92.5,51.944,95.556,97.778,98.889,98.056,98.889,98.889,97.778,91.944,56.389,96.389,97.778,98.333,98.889,98.333,98.889,98.056,97.222,87.778,96.111,97.778,98.333,98.889,99.444,98.889,98.333,97.778,96.667,96.111,97.778,98.333,98.889,99.444,98.889,98.333,97.778,96.667,96.667,97.778,98.611,98.889,98.333,98.889,97.778,97.222,87.778,96.389,98.056,98.889,98.611,98.889,98.889,97.778,93.611,41.944,94.722,98.056,98.611,98.333,98.889,98.056,94.167,42.222,35.556,41.944,96.111,97.778,97.778,96.389,51.667,41.111,36.111,31.111,A
