attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,class
96.111,98.889,98.889,98.889,97.778,98.333,98.611,99.444,97.778,86.111,59.722,66.389,72.222,78.889,94.167,46.667,57.778,67.222,77.222,86.111,38.611,48.333,63.056,94.167,41.389,H
68.611,55.556,50.833,45.833,40.278,91.667,65.556,81.389,56.944,54.722,95.556,75.833,65.833,59.722,51.389,94.167,89.722,56.667,48.611,41.389,92.222,92.222,47.778,41.111,34.722,I
37.778,47.5,62.5,80.278,91.389,45.833,56.111,68.056,77.5,83.611,62.222,68.056,74.167,79.444,83.333,98.056,97.778,98.333,85.556,96.389,97.5,98.889,98.333,97.778,51.944,J
36.667,45.833,97.222,97.778,93.889,46.944,96.944,98.889,98.889,96.667,96.944,97.778,99.444,97.778,97.778,97.778,97.778,99.444,97.778,97.222,98.333,98.889,98.889,97.222,88.889,A
91.111,85.556,87.5,97.222,83.889,75,75.833,83.611,87.778,94.167,55.278,70.556,86.389,97.5,97.778,46.389,86.667,96.667,92.222,97.778,36.944,87.778,95.833,88.611,89.444,B
97.778,98.056,95.833,37.222,32.5,71.389,83.333,94.167,52.222,38.056,69.167,95.556,76.111,58.889,46.389,86.111,90.833,74.167,64.444,53.333,33.333,43.889,91.944,96.944,64.167,C
93.333,75,57.222,44.722,35.833,89.722,75.278,65.278,52.778,43.889,94.722,81.389,98.889,97.222,55.833,97.5,93.611,98.889,98.611,97.778,43.333,96.111,98.333,98.333,97.778,D
96.667,98.889,98.333,98.889,97.778,97.778,98.889,98.889,97.222,93.889,82.778,97.5,95,64.167,51.111,96.389,98.333,96.111,59.167,43.889,97.778,98.333,98.333,54.722,35.556,E
49.167,97.778,98.889,98.889,98.056,97.222,98.889,98.889,97.778,87.222,98.333,97.778,98.333,90,63.889,96.944,97.778,92.5,77.5,67.5,84.444,98.333,98.889,98.889,97.222,F
45.556,56.111,95.556,65.278,54.167,64.444,68.333,93.333,76.667,76.667,83.889,81.111,86.389,97.778,96.111,87.778,86.667,87.222,90.278,86.944,93.889,88.611,89.444,95.833,37.778,G
97.222,97.778,97.778,97.222,53.056,98.333,98.333,99.444,97.778,97.222,98.333,98.611,98.889,96.389,64.167,46.944,55.556,64.444,94.444,60.833,37.222,43.333,49.444,94.444,63.611,H
62.778,52.778,49.722,44.167,38.056,68.611,61.944,59.167,54.444,51.389,95.833,75.278,68.889,62.778,55.833,96.389,72.5,60.278,52.5,42.778,96.389,92.5,50.556,41.944,35.278,I
33.611,41.111,90,80.833,67.222,41.111,51.667,91.944,77.5,63.889,48.611,62.5,75,88.611,95.556,96.667,83.333,97.222,90,91.944,98.333,68.611,98.611,95.833,45.556,J
44.722,97.222,98.333,96.667,51.111,96.389,98.889,98.333,98.333,95,97.5,98.889,99.444,98.889,97.778,97.778,98.889,99.444,98.889,97.778,96.389,98.889,98.611,98.889,97.222,A
90.833,84.167,98.333,94.444,38.333,67.222,77.222,83.333,86.944,93.611,56.667,73.611,83.333,88.333,92.222,49.444,94.444,97.778,98.333,97.778,39.444,95.278,98.333,98.333,97.778,B
51.111,97.222,94.167,90.556,37.778,57.222,76.667,95,62.222,44.722,88.333,91.111,73.333,62.5,50.556,95.833,90.278,73.889,65.556,55.278,39.722,48.056,97.222,97.5,64.444,C
71.944,97.222,98.889,97.778,95,82.778,98.889,98.333,97.222,97.778,88.611,98.333,99.444,98.333,98.333,92.778,96.944,98.333,98.889,97.222,39.722,96.667,98.333,97.778,96.667,D
97.222,98.333,98.333,97.778,97.222,98.333,98.056,98.889,97.5,95.833,95.556,97.5,81.944,67.222,53.611,96.111,98.333,95.556,65,45.278,98.333,96.389,98.333,61.389,35.833,E
44.722,97.778,98.889,98.889,98.333,96.667,98.611,98.333,98.333,83.889,98.333,98.333,98.056,70.278,59.167,97.222,96.667,94.167,71.667,56.111,98.333,98.889,98.889,97.5,62.778,F
45,95.278,77.5,54.444,45.278,56.944,89.167,96.111,67.778,66.667,76.389,82.222,90.278,79.722,96.944,87.778,88.056,90,92.778,46.944,86.667,97.778,97.778,56.667,36.111,G
96.667,98.889,97.5,98.611,96.944,97.778,97.778,98.333,97.222,96.667,92.5,98.611,98.333,98.889,96.389,41.111,48.333,54.167,62.5,92.222,33.889,39.167,45,51.667,91.111,H
96.667,61.389,51.944,45.833,38.333,96.667,69.167,62.222,56.944,50.833,97.222,98.889,98.611,98.889,97.778,96.389,98.333,96.944,66.944,49.444,84.444,97.778,97.222,48.333,38.611,I
86.944,77.5,52.222,43.056,36.111,76.389,95.556,64.722,54.722,45.556,64.444,76.111,83.056,88.611,93.889,64.444,82.5,88.611,90.278,91.389,97.222,75.833,72.5,98.333,49.444,J
38.056,96.667,98.333,98.333,97.778,93.333,98.333,98.889,98.889,97.222,97.222,98.889,98.889,98.889,96.111,98.333,98.889,98.889,97.778,44.444,97.778,98.333,96.111,42.222,34.167,A
93.889,98.056,96.389,97.778,40.556,60.833,86.944,88.889,90.833,94.167,61.667,78.889,87.222,91.667,94.167,96.944,98.889,98.333,98.889,97.222,97.778,98.333,97.222,51.667,45,B
64.722,96.667,91.389,44.722,33.611,60.278,82.778,86.111,93.611,88.333,61.111,74.444,84.722,93.889,63.056,66.111,94.167,84.444,75.833,62.5,98.333,98.889,98.889,98.889,96.389,C
62.222,58.611,67.778,97.5,96.111,77.778,71.944,97.222,98.333,97.778,95,81.667,98.056,97.5,97.5,52.5,86.944,92.222,98.611,96.389,36.389,90.556,93.056,95.278,95,D
74.444,97.222,98.889,98.333,97.778,60.278,71.667,97.778,98.333,97.222,57.222,70.556,79.444,96.389,67.222,55.833,93.889,98.056,97.778,76.111,80.278,97.222,97.5,98.889,95.556,E
43.056,97.778,98.611,98.333,73.611,97.222,98.333,98.333,96.944,59.167,97.778,98.056,95,66.111,53.889,97.778,94.444,80.556,67.5,48.611,97.778,98.333,98.889,96.667,36.667,F
39.722,46.667,55.833,93.611,51.389,52.778,58.889,91.944,90.278,62.5,76.111,70.833,80.833,98.056,97.778,53.889,81.944,84.167,98.889,97.778,38.611,95.278,97.778,91.111,97.778,G
95.556,98.889,98.889,98.889,98.333,97.778,98.889,99.444,98.889,97.778,54.167,66.111,75.278,94.444,94.167,45,57.778,71.944,96.111,50.278,37.778,46.389,90,94.444,40.833,H
96.667,62.5,48.333,41.944,35,95,67.5,57.778,50.833,42.5,96.111,78.333,65.556,61.111,55,97.222,98.333,97.778,92.5,58.056,97.5,98.333,97.778,91.111,40.278,I
38.056,49.167,72.222,86.667,86.111,45.833,57.222,70.556,79.722,84.722,56.944,65.278,72.778,79.444,87.222,96.944,85.278,81.111,82.222,46.389,77.222,96.667,77.5,42.5,35.556,J
43.333,97.5,98.333,98.333,96.667,95.556,98.889,98.333,98.889,97.778,97.5,97.778,99.444,98.333,97.778,97.778,98.889,98.889,97.5,91.944,98.333,98.333,98.333,92.222,38.611,A
97.222,97.778,91.944,41.111,33.889,96.111,97.222,92.778,91.667,39.167,71.667,90,94.444,95,87.222,98.056,98.889,98.889,98.333,94.444,98.333,98.889,98.889,96.944,55.833,B
79.722,91.944,97.5,88.889,34.444,70.278,82.222,86.944,89.167,50.556,77.222,84.444,87.778,89.444,91.389,96.944,98.889,98.611,97.778,66.389,39.722,46.111,61.389,96.111,74.444,C
55.833,59.444,70.833,96.389,51.111,78.333,73.333,78.333,97.778,97.222,94.444,80.556,83.333,95.556,97.222,50.278,85,87.5,92.222,94.722,36.667,96.667,89.167,91.667,96.667,D
97.778,98.889,98.889,98.889,96.389,76.111,96.944,99.444,98.889,97.222,65,76.389,96.667,97.778,93.333,63.611,75.556,94.444,95.833,57.778,92.222,98.333,98.333,98.333,50.556,E
39.167,96.111,97.778,98.333,97.5,84.167,97.778,97.222,75,67.778,96.944,97.778,86.944,68.611,55,97.5,96.111,81.667,66.667,48.056,98.333,96.944,98.333,95,37.5,F
43.611,55.278,91.944,51.944,38.889,60,66.389,79.167,58.611,46.389,85.556,78.056,98.611,93.889,55.278,94.722,85.278,98.611,98.889,97.778,39.444,96.111,98.889,97.222,98.333,G
49.444,97.778,97.778,98.611,96.111,97.778,97.222,99.167,97.778,96.667,55.833,62.5,66.667,72.778,92.778,41.111,50.556,58.611,68.889,54.444,34.167,41.667,46.944,71.667,52.778,H
86.667,54.722,47.5,40.833,35.278,73.333,63.333,56.944,50,42.5,74.444,69.167,65.556,61.111,58.333,97.778,98.333,96.111,66.944,56.389,96.111,98.333,96.111,51.944,41.389,I
41.667,60,81.389,88.889,95.833,50.833,65.833,78.333,84.722,88.611,96.944,98.056,96.944,87.5,88.333,98.333,96.944,76.111,97.778,96.667,96.944,63.611,62.778,82.5,87.222,J
98.333,98.333,97.778,63.611,39.444,97.5,98.889,98.889,98.333,88.889,97.222,98.889,99.167,98.889,97.222,97.5,98.889,99.444,98.889,97.5,97.5,98.333,98.056,97.222,51.944,A
73.333,96.944,91.389,41.111,34.722,63.056,75.833,88.333,90,40.556,67.778,81.111,89.167,94.722,49.444,98.333,98.889,98.889,97.5,93.333,98.333,98.333,98.333,62.778,48.611,B
68.889,83.333,87.222,45,34.167,65.278,79.722,85.556,88.889,40.556,79.444,81.944,86.667,93.889,48.333,60.278,96.111,84.444,70,54.722,39.722,45.833,61.944,95.833,62.222,C
96.389,61.667,63.333,83.056,95.833,91.111,74.444,72.222,80,97.222,92.778,80.556,80.833,84.444,91.389,40.556,94.444,85.556,86.389,90,34.444,43.611,95.556,98.056,97.222,D
97.778,97.778,99.444,98.056,98.333,68.611,75,96.111,97.778,97.5,55.833,70,80.833,96.389,55.556,51.667,68.889,95.833,90.556,50.278,42.778,96.389,98.056,95.556,40,E
96.667,97.778,75.278,50.556,38.056,97.778,98.889,98.889,97.222,90.278,98.333,98.889,98.889,96.944,81.111,97.778,98.889,99.444,97.778,97.778,95.556,98.889,98.056,98.889,97.222,F
73.611,97.778,71.667,94.722,57.5,58.056,70,83.889,98.056,98.333,47.222,61.389,89.722,97.778,98.333,40.556,48.889,97.5,96.389,97.222,34.444,40.833,89.444,93.611,97.222,G
73.889,97.222,98.056,97.222,62.5,97.778,98.611,98.889,96.667,68.056,58.056,62.222,65.278,80,60.556,42.5,51.111,56.111,66.389,58.333,34.722,41.944,47.222,55,60.278,H
96.667,61.667,52.222,45.833,38.333,93.333,68.333,61.944,58.056,52.222,95.556,97.778,66.667,61.667,57.5,96.667,95,56.944,50.278,43.611,96.389,58.889,47.222,41.944,35.278,I
45.278,66.667,82.222,88.611,94.722,51.944,68.333,81.111,87.222,90,96.111,98.333,96.667,98.889,94.167,97.778,98.611,98.611,98.333,97.778,97.778,98.889,65.833,83.611,95.278,J
97.222,98.889,98.333,98.333,83.889,97.778,98.889,98.889,98.611,96.389,97.778,98.889,99.444,97.778,97.778,97.222,98.889,98.611,98.889,96.111,94.444,98.333,98.333,97.778,47.778,A
98.333,98.889,98.889,98.056,45.278,75,84.444,89.167,92.5,95.278,71.944,96.111,98.611,96.944,95.556,96.667,91.111,93.056,98.611,97.5,97.222,84.444,96.389,98.333,88.889,B
98.056,98.333,97.778,43.611,35.278,94.444,97.778,96.667,91.111,41.944,59.444,70.556,90,68.333,49.167,53.333,68.611,94.167,71.111,58.611,49.167,96.389,98.889,98.333,98.333,C
36.944,43.889,52.778,97.222,97.778,46.111,55.278,91.389,97.778,97.778,96.944,70.278,78.889,91.667,93.611,97.5,88.889,85.556,88.056,56.389,98.056,92.222,98.333,56.667,35.278,D
95.556,98.056,98.889,98.889,97.778,97.222,98.889,97.778,98.333,94.444,96.389,98.333,96.389,81.667,69.167,97.5,98.889,98.889,97.778,96.944,95.833,98.889,98.333,98.889,97.222,E
96.667,97.222,65,52.5,37.778,97.778,98.889,86.389,95.556,87.778,98.333,98.889,99.444,97.5,96.944,96.944,98.333,97.778,95.833,84.167,93.889,98.333,97.778,98.333,94.722,F
69.722,63.056,69.167,96.111,47.5,80.833,74.722,78.889,96.389,66.389,85.278,82.222,85,97.222,97.778,87.222,87.222,87.778,97.5,94.444,96.111,98.333,98.333,97.222,39.444,G
93.333,97.778,97.778,60.278,38.056,97.778,97.5,82.5,95.278,45,97.5,98.333,72.222,92.778,50.833,61.389,59.444,61.389,65,93.611,40.278,46.389,51.667,56.389,92.778,H
74.444,92.778,53.056,46.944,38.611,62.5,94.722,97.778,66.389,63.889,56.111,95.833,98.333,95.556,58.611,51.111,96.667,97.5,90.278,45,41.944,97.222,96.111,44.722,36.389,I
44.722,68.889,89.167,93.333,95.833,83.889,97.222,92.222,93.611,93.333,88.056,79.722,98.056,96.389,95,97.778,70.556,98.333,97.222,94.444,51.389,56.667,65.278,96.111,45.556,J
34.444,43.611,91.389,97.778,96.111,37.222,96.667,98.889,98.056,98.056,49.722,96.667,98.889,98.889,97.222,48.056,96.667,98.333,98.889,96.667,33.611,96.667,98.333,97.222,49.444,A
36.667,94.444,97.778,97.778,95.278,47.778,86.667,88.611,74.167,63.611,56.944,71.944,96.111,79.167,62.222,97.5,98.889,98.611,98.333,92.778,97.778,98.889,98.889,97.222,94.722,B
96.667,97.778,56.389,40.833,34.722,97.778,88.889,96.111,48.611,40.833,72.222,79.167,94.444,56.389,46.667,59.444,74.167,90.556,64.722,55.833,54.444,96.667,98.889,98.333,98.333,C
36.111,42.5,54.167,97.778,97.778,43.889,53.056,95.556,97.778,97.778,57.222,64.722,82.778,93.056,94.722,97.5,80.833,83.611,88.333,90,93.056,87.778,98.333,91.389,36.389,D
97.778,98.889,98.889,97.778,96.944,97.222,98.889,99.444,98.889,97.778,72.778,97.222,98.333,98.333,93.889,97.222,98.889,98.611,98.889,96.944,97.222,98.056,99.444,97.778,97.778,E
93.333,96.111,61.667,51.111,43.056,96.944,97.5,71.944,96.389,58.889,98.333,98.333,98.333,87.5,71.389,97.222,97.778,96.111,89.444,95.833,83.611,98.056,98.333,97.778,41.667,F
57.222,56.667,59.167,79.722,65.278,88.333,70.278,69.444,94.444,58.889,96.389,79.444,79.167,96.111,60.833,95,85.278,83.333,88.611,67.778,52.5,98.056,88.056,90.278,97.5,G
48.611,97.778,98.333,97.778,43.333,94.444,98.056,97.222,80.833,87.222,97.778,98.333,70.556,71.389,95,51.111,54.722,58.889,65,93.333,37.778,43.889,49.167,54.722,92.222,H
87.778,57.5,51.111,46.389,38.889,80,68.056,61.111,58.333,53.889,81.111,98.056,98.333,97.778,65.833,90,96.667,96.944,95.556,48.333,81.111,97.5,96.944,59.722,37.778,I
39.722,53.889,76.111,75.833,92.778,57.222,97.5,98.889,96.111,93.056,96.667,97.5,86.944,98.611,96.389,96.389,74.444,79.722,96.111,91.389,46.944,59.722,79.722,54.167,39.722,J
42.5,95.833,97.778,95,44.167,95.833,98.889,98.333,98.333,89.444,97.778,98.889,98.889,97.778,97.222,97.222,97.778,98.889,97.778,97.5,93.889,98.333,98.333,98.333,94.722,A
97.778,97.778,91.944,41.667,35,59.167,69.722,80.278,93.611,41.389,51.389,66.111,84.444,89.722,92.5,45.278,86.944,98.333,98.333,97.778,34.722,88.333,98.333,98.333,98.056,B
94.444,54.722,48.056,39.167,31.389,63.889,76.389,97.222,96.667,37.222,61.389,71.667,79.444,79.444,49.722,63.056,74.167,80.556,69.444,56.389,96.667,97.778,81.111,75,66.667,C
45,54.722,96.944,97.5,50.278,68.333,93.889,97.778,97.778,97.778,83.611,85.833,99.444,97.222,97.778,96.111,89.444,93.056,96.667,97.778,47.5,97.778,93.056,95.833,95.833,D
97.222,98.889,99.444,98.889,97.778,97.778,98.889,98.889,98.889,96.667,97.5,98.333,97.5,82.222,64.722,98.333,98.611,98.889,96.389,65,96.944,98.889,98.333,98.889,96.667,E
96.667,98.889,98.889,98.889,97.5,98.333,98.611,99.444,97.778,97.778,96.944,98.333,97.222,73.056,60.833,94.722,98.333,96.111,70.556,55,38.611,94.722,97.222,94.722,51.111,F
98.333,62.778,71.667,95,39.167,96.111,79.444,78.889,73.611,50.833,90.833,86.944,85,98.889,96.111,41.111,95.556,89.444,98.056,97.5,34.722,40.556,95.833,98.056,97.5,G
96.667,97.778,92.5,43.056,34.722,96.111,97.778,91.667,54.722,40.833,52.778,92.778,97.778,96.389,46.944,45.833,86.111,84.167,75,57.222,38.611,54.167,83.056,76.944,68.056,H
73.333,84.444,51.944,44.722,37.5,63.056,92.778,97.778,96.944,55.278,57.222,96.944,97.778,96.667,66.667,58.056,95.278,96.111,97.222,49.722,49.722,97.5,97.778,91.944,37.222,I
37.778,95.556,95.278,49.722,37.222,52.222,86.667,73.333,57.778,45,58.056,76.667,86.944,93.333,52.778,70.556,80,86.111,89.722,95.833,97.5,75.278,99.444,95.278,91.944,J
92.778,98.333,97.778,98.889,96.667,96.389,97.5,98.333,97.778,97.222,97.222,97.778,99.444,97.778,97.222,96.944,97.5,97.5,97.222,97.222,83.611,98.333,98.056,98.333,88.611,A
98.333,92.5,91.389,94.444,36.944,81.389,83.889,86.667,89.722,86.389,66.111,80.833,87.5,90.556,85.556,95.556,98.611,98.611,98.889,97.5,97.778,98.333,97.778,53.333,43.889,B
41.667,97.778,98.333,97.5,49.167,50.833,97.5,98.333,97.778,94.444,53.889,75.278,86.944,95.833,64.444,57.5,69.444,92.778,85.833,65,75.833,98.333,98.889,98.889,98.333,C
70.556,67.5,98.889,97.222,93.889,97.222,78.056,89.444,97.5,97.222,92.778,83.333,88.333,96.389,97.5,45.556,86.667,90.833,94.444,95.278,36.667,95,90.833,93.056,95.278,D
93.889,97.778,97.778,68.611,50.833,97.222,98.889,97.778,98.889,96.944,80.556,97.5,95,68.611,55.556,91.667,98.056,96.389,68.056,46.111,98.333,98.333,98.333,90,34.167,E
97.222,98.889,98.333,98.056,96.944,97.5,97.5,99.444,97.778,91.667,96.944,97.222,78.889,71.389,64.167,94.444,96.111,75,63.889,51.667,38.056,89.722,94.722,57.5,42.778,F
67.778,71.667,73.889,46.667,36.944,85.278,81.111,80,61.111,46.944,89.722,88.333,98.333,76.667,96.667,90.556,92.222,92.222,97.222,97.222,93.056,92.222,94.167,98.889,97.222,G
49.444,97.222,97.5,50.556,35.278,97.222,98.333,97.5,95.556,42.5,97.5,98.889,67.222,70,49.722,45.278,52.778,56.667,61.389,90.833,36.111,41.667,47.5,52.222,83.611,H
64.167,53.056,46.944,40,32.5,69.722,62.778,58.056,51.667,40.556,98.333,98.889,98.889,98.889,96.667,97.5,97.5,76.111,61.389,52.5,96.667,97.222,61.944,48.333,42.222,I
61.667,84.722,97.222,96.389,41.111,56.667,72.778,80.556,85.833,94.444,59.722,71.667,81.944,86.667,88.889,90.833,85.556,82.5,98.611,95.278,97.5,78.056,71.111,98.056,48.889,J
38.889,83.889,98.333,98.333,85,80,98.333,98.333,98.333,66.944,96.944,98.889,98.333,97.778,86.944,97.5,98.889,98.889,97.222,62.5,96.389,97.778,98.333,95.278,37.5,A
73.333,96.667,58.889,41.667,34.722,63.056,73.333,81.389,94.722,40.833,61.389,74.444,80.833,85.278,95.278,71.944,96.667,92.5,89.444,96.667,95.833,98.889,98.333,98.889,97.222,B
72.222,95.833,62.778,36.667,32.5,67.778,79.722,85.833,91.944,37.5,83.611,85,86.667,65.556,46.389,54.167,62.778,81.389,66.389,53.889,34.167,43.611,48.889,91.944,61.111,C
73.333,65.833,67.778,97.778,97.222,81.111,76.667,78.056,95,97.5,84.444,81.667,84.167,88.056,97.5,95.556,85.278,85.833,90,97.222,40.278,95.278,97.778,97.778,95,D
96.111,98.333,97.778,60.278,39.722,98.333,98.333,98.333,95.278,48.056,66.944,83.333,97.5,92.5,57.778,65,95,98.611,98.333,98.333,95.556,98.889,97.778,98.889,96.389,E
97.778,98.333,98.056,95,45.278,97.778,98.889,99.444,97.5,97.222,97.5,97.222,97.778,85.556,71.389,97.778,98.611,97.5,87.222,81.111,95.556,98.889,97.5,98.056,90,F
55,88.611,72.778,50.278,40.278,86.667,80,79.167,62.222,52.222,91.667,88.056,99.444,75.556,97.5,96.111,92.5,94.444,98.889,97.778,40,96.667,94.444,97.778,97.5,G
75.556,98.333,97.778,97.778,57.5,97.778,97.5,98.889,96.944,91.111,56.111,61.944,65.556,71.944,63.611,41.389,50,55,64.167,62.5,34.167,41.389,46.389,54.167,68.056,H
93.889,57.778,49.167,43.056,36.111,92.778,65.833,58.333,53.611,44.722,96.111,98.889,98.889,98.889,98.056,94.444,98.056,96.667,68.333,58.056,51.667,97.5,96.667,53.056,39.722,I
48.056,68.889,84.167,95.833,39.167,62.222,96.944,90.278,90.556,94.167,98.333,97.778,89.444,97.778,94.167,98.333,97.778,80,98.889,96.667,46.389,56.667,75,96.667,50.556,J
45,97.778,98.333,97.778,84.444,95.556,98.056,98.333,98.889,97.778,97.5,97.778,99.444,98.889,97.778,97.778,98.611,98.333,97.778,97.222,97.778,98.889,98.889,98.056,48.333,A
97.222,98.056,95.833,41.111,34.722,65.833,77.222,83.889,95.556,41.389,63.056,77.222,83.611,87.222,89.444,77.778,98.611,98.056,98.889,97.778,95.833,98.889,97.778,98.889,96.111,B
81.667,53.611,41.667,34.722,30.556,60.556,75.556,81.389,40.833,35.556,53.889,74.444,83.611,51.667,40,35.833,57.778,77.222,60,48.333,31.111,39.722,47.222,52.222,56.111,C
52.778,53.889,93.056,97.222,97.222,71.944,71.111,99.444,96.944,97.222,94.167,79.444,85.556,94.444,97.222,44.722,83.611,85.556,90.556,93.056,36.944,51.111,88.056,90.556,94.167,D
98.333,98.611,98.889,97.778,40.278,96.667,98.889,98.889,98.333,54.444,68.333,96.944,97.778,86.667,59.444,95,98.611,98.333,98.611,95.556,96.667,97.778,98.056,98.333,97.778,E
95.556,98.611,97.5,98.056,96.944,97.778,97.5,98.611,97.5,93.056,97.222,96.667,94.167,88.333,83.333,96.667,97.5,95,93.611,73.611,93.889,97.222,97.222,95.556,39.722,F
45.278,58.889,90.833,56.944,45,61.667,68.611,93.889,70.833,74.444,78.611,77.222,99.444,81.389,97.222,96.944,83.889,86.667,98.056,97.222,43.056,96.944,88.611,94.444,64.444,G
95,97.5,97.778,98.056,65.278,98.333,97.778,98.889,97.222,83.889,48.889,57.778,61.667,67.5,85,40,47.5,52.778,60.556,84.444,33.333,37.222,44.167,50.556,89.444,H
68.889,56.944,50.833,45.278,38.611,82.778,98.056,81.667,58.333,55.278,95.556,95.556,70.833,62.5,57.778,96.111,96.944,61.944,51.111,42.778,96.389,95.556,48.056,40.556,35.833,I
60.556,89.722,94.722,46.667,39.167,53.333,67.778,87.778,91.111,95,48.333,90.278,98.056,97.222,96.389,38.889,95,73.056,97.778,95.556,33.611,40,56.111,93.889,44.722,J
42.222,97.5,98.333,97.778,94.444,95.278,98.611,98.889,98.889,97.778,97.222,97.778,99.444,97.778,97.222,97.778,98.333,98.333,97.778,96.111,97.5,98.889,98.333,97.778,43.889,A
93.889,97.222,91.389,41.944,35.556,67.5,78.611,94.722,96.111,42.222,73.056,84.722,98.056,98.056,90.833,97.778,98.889,99.444,98.889,97.778,97.222,98.889,98.889,98.056,94.444,B
92.5,47.222,38.889,34.722,30.556,67.5,79.722,65.833,39.444,34.444,72.222,81.111,61.944,46.667,38.333,51.111,75.556,65.278,54.444,43.611,34.444,43.056,90.278,62.778,53.333,C
97.778,61.389,64.444,98.889,97.222,97.778,78.889,77.5,97.778,97.5,97.222,87.778,84.722,89.444,97.5,85.833,89.167,88.611,90.278,94.722,37.222,87.778,97.222,98.056,97.778,D
97.222,98.889,98.333,97.778,47.222,97.5,98.889,98.889,96.667,54.722,68.333,96.944,97.222,81.944,59.444,58.056,97.778,98.333,97.778,96.944,51.111,96.944,98.889,98.889,96.944,E
97.222,98.333,97.778,91.111,38.056,98.333,98.333,98.333,67.222,49.722,98.333,98.056,97.778,74.167,67.222,98.056,98.889,99.444,91.667,97.5,95.833,98.889,97.778,98.333,94.722,F
40.833,52.5,86.111,60.833,48.056,55,63.611,81.111,72.5,76.111,74.444,75.278,85,82.778,96.667,93.611,80.833,83.611,88.889,93.333,39.444,90.556,87.222,89.444,66.389,G
97.778,98.889,98.889,98.056,96.111,97.778,98.889,99.444,98.889,98.333,48.333,58.889,66.389,74.444,95.556,40.556,49.444,58.889,73.056,95.278,35,40.833,49.167,94.722,86.944,H
86.667,55.833,48.333,41.667,35.833,73.056,64.722,58.611,51.944,43.889,80.556,97.778,99.444,98.333,70.556,90,96.111,68.056,56.944,47.778,92.5,96.667,53.333,45,38.333,I
42.5,58.056,88.056,96.667,45,49.167,61.389,78.333,86.111,88.889,59.444,72.778,98.611,98.611,92.222,97.778,98.889,72.778,74.722,97.222,52.222,55.278,59.167,68.333,95.278,J
44.722,96.389,98.333,98.333,96.389,95.556,98.889,98.889,98.889,97.778,97.778,97.778,98.333,98.333,97.222,97.778,98.889,98.889,97.5,95,96.667,98.333,98.611,97.778,40.556,A
